Subject,Author,Title,Date,Box Number,Barcode
Swedish Tercentenary,,Delaware Tercentenary Day Dinner in Honor of Chief Executive of State of Delaware,1938,2,391670
Swedish Tercentenary,"McGee, John",Pennsylvania Tercentenary - THE ROCKS or The Founding of New Sweden A Play,1938,2,391670
Swedish Tercentenary,,Swedish Settlement on the Delaware,1963,2,391670
Swedish Tercentenary,,American Swedish Historical Museum,1943,2,391670
Swedish Tercentenary,,"American Swedish Historical Museum, League Island Park, Philadelphia.....",1938,2,391670
Swedish Tercentenary,,Observance of the 300th Anniversary of the 1st Permanent Settlement in the Delaware ...1938,1940,2,391670
Swedish Tercentenary,,Three Hundredth Anniversary Banquet - Forefathers Day,1938,2,391670
Swedish Tercentenary,,"Chronicle, The  (2 issues)",1956-1957,2,391670
Swedish Tercentenary,,Delaware Tercentenary Day Assembly - University of Pennsylvania,1938,2,391670
Swedish Tercentenary,,Programme - The  Establishment of Civilization in Delaware & Gustavus Adolphus Day,1943,2,391670
Swedish Tercentenary,,"Longwood Gardens, near Wilmington, Delaware USA, Tercentenary celebration",1938,2,391670
Swedish Tercentenary,,Final Report of Delaware Tercentenary Commission,1937,2,391670
Swedish Tercentenary,,American Scandinavian Review,1938,2,391670
Swedish Tercentenary,"Abeel, Neilson",Swedish Tercentenary Lectures,1938,2,391670
Swedish Tercentenary,"Henriksson, Fritz",Sweden's Participation in the U.S. Celebration of the New Sweden Tercentenary,1939,2,391670
Swedish Tercentenary,,Delaware Tercentenary Official Program of the Celebration,1938,2,391670
Swedish Tercentenary,"Gildersleeve, Glenn",Swedish Folk and Popular Songs,1938,2,391670
Swedish Tercentenary,,"Vasa order of America, 19th Tercenteniary and Convention Program",1938,2,391670
Swedish Tercentenary,,"Delaware Tercentenary 1638-1938 Committee on Drama, Music and Arts",1938,2,391670
Swedish Tercentenary,,Souvenir of the Pilgrimage of the Swedish-American Societies,1926,2,391670
Swedish Tercentenary,,American Swedish Monthly,1955,2,391670
Swedish Tercentenary,,Royal Swedish Visit to Fort Christina Park and Old Swedes Church,1960,2,391670
Swedish Tercentenary,,Founding of Pennsylvania 1638-1938,1938,2,391670
Swedish Tercentenary,,1638 The colony on the Delaware and Augustana on The Mississippi 1938,1938,2,391670
Swedish Tercentenary,,"Kalmar, Sweden - Wilmington, Delaware Calendar",1971,2,391670
Swedish Tercentenary,,Report of Delaware Swedish Tercentenary Commission,n.d.,2,391670
Swedish Tercentenary,,American Swedish Monthly,1938,2,391670
Swedish Yearbooks,,American Swedish Historical Museum Yearbooks,1944-1945,1,391669
Cities & Towns,,Arden - By-Laws of the Town Assembly of Arden,n.d.,1,391646
Cities & Towns,,"Bethany Beach, Delaware - A Walk Through History 1901-1976",1976,1,391646
Cities & Towns,,Brandywine Village - Official Historic Brandywine (and vicinity) Guidebook,1961,1,391646
Cities & Towns,,Bridgeville - Notice (The following ordinances were passed….),n.d.,1,391646
Cities & Towns,,Camden Friends Meeting,n.d.,1,391646
Cities & Towns,Centreville Civic Assoc.,"Centreville, Delaware 1750-1976",1976,1,391646
Cities & Towns,"Cooch, Richard Rodney","A History of Christiana, Delaware  (2 copies)",1976,1,391646
Cities & Towns,,"Remember our Heritage, Claymont Bicentennial Kick-off Parade",1975,1,391646
Cities & Towns,,"Clayton Fire Company, No. 1, Inc.  Housing Ceremony",1970,1,391646
Cities & Towns,"Morgan, Harvey J.",The History of Concord,n.d.,1,391646
Cities & Towns,,Delaware City Bicentennial Newsletter,1975,2,391650
Cities & Towns,,"Delaware Coast Vacationland - Rehoboth Beach, Dewey Beach",1986,2,391650
Dover Days,,Old Dover Day  1683-1949  (The Old State House of Delaware Enlarged in 1791 to the appearance seen here),1949,5,391648
Dover Days,,Friends of Old Dover Programs  1950-53; 1956; 1958-59; 1962-65; 1967; 1969-72,1950-1972,5,391648
Dover Days,,"Friends of Old Dover Newsletters  Vol. 1, no. 1, 2, 3, 4",1974,5,391648
Dover Days,,Friends of Old Dover Correspondence,various,5,391648
Agriculture,,"54th Annual Delmarva Chicken Festival June 20 & 21,  2003",2003,1,390178
Cities & Towns,,Dover Air Force Base Museum - Visitor Guide,n.d.,2,391650
Cities & Towns,,The Inn at Meeting House Square - Bed and Breakfast (Dover),n.d.,2,391650
Cities & Towns,,"Dover Century Club, Dover",1906-1907,2,391650
Cities & Towns,,Charter and Ordinances of the City of Dover,1936,2,391650
Cities & Towns,,"Zoning Ordinance  The City of Dover, Delaware",1965,2,391650
Cities & Towns,,Ready to Serve You The Greater Dover Chamber of Commerce (2 copies),1971,2,391650
Dover Days,,Dover Days Hostess Guide - State House,n.d.,5,391648
Cities & Towns,,New Directions for Dover,n.d.,2,391650
Cities & Towns,,"Dover Office, Bank of Delaware, 1865-1965",1965,2,391650
Cities & Towns,,Registration Drive for Voting in the Dover City Elections (3 copies),n.d.,2,391650
Cities & Towns,,Bicentennial Committee of the City of Dover,1975,2,391650
Cities & Towns,,Guide Book-State House-Dover Delaware,n.d.,3,391651
Cities & Towns,,"First City of the First State- Dover and Kent County, Delaware.  2 copies.",1970,2,391650
Cities & Towns,,Introducing Dover and Kent County Delaware.  2 copies.,1969,2,391650
Cities & Towns,"Hancock, Harold",Revolutionary Dover,1976,3,391651
Cities & Towns,"Jamison, Jon H.","A History of the Robbins Hose Co. No. 1, Inc. (Dover)",1941,3,391651
Cities & Towns,,"Dover's 250th Anniversary-Invitation, name tag, parking slip, diagram, to Leon deValinger",1967,3,391651
Cities & Towns,,Report on the Old State House Restoration (Dover),1974,3,391651
Cities & Towns,,"Dover Opera House -  Programme  ""Girls will be Girls""",1904,3,391651
Cities & Towns,,"Thanksgiving Feast at Hotel Richardson, Dover DE",1905,3,391651
Cities & Towns,"Hopkins, Mrs. John C.","Dover, Reminisescences of the Green in the 1890's  Mrs. John C. Hopkins",n.d.,3,391651
Cities & Towns,,"Key to the Mythological Characters, Represented in the Fire-",1886,3,391651
Cities & Towns,"Rogers, John B.","Dover 250th Anniversary Committee Proudly Presents ""DOVERAMA"" (stage manager)",1967,3,391651
Cities & Towns,,Dover - Saturday Evening Post (article) also the magazine,1949,3,391651
Cities & Towns,"Powell, Walter A.",Annals of a Village in Kent County Delaware,1934,7,391652
Cities & Towns,,Felton Kent County 1856 Delaware.  2 copies.,1976,7,391652
Cities & Towns,"Stump  IV, E. Charles",The History of Fenwick Island Delaware (first edition & 2nd printing),1976,7,391652
Cities & Towns,Castrovillo Jr. Eugene F.,"History of Frankford, Delaware",1979,7,391652
Cities & Towns,,Heritage Day In Frederica  (Supplement to the Harrington Journal),1979,7,391652
Cities & Towns,,"Here is Harrington, Chamber of Commerce, Harrington, Delaware",n.d,7,391652
Cities & Towns,,Greenwood  A Delaware Town,1976,7,391652
Cities & Towns,,"World War II Remembered, Harrington Delaware  (2 copies)",1994,7,391652
Cities & Towns,,"Hartly Volunteer Fire Co, Inc.  Housing Ceremonies, Fire Prevention..",1967,7,391652
Cities & Towns,,Hockessin  The Scattered Regathered,1874,7,391652
Cities & Towns,"Armour, Sharon",History of Houston Delaware (photo copy),1975,7,391652
Cities & Towns,"Bensen, W. E.","A Short, Early History of Kenton (carbon copy)",n.d.,7,391652
Cities & Towns,,Laurel and Sussex County Delaware,"1957, 1974",7,391652
Cities & Towns,,Ordinance of the Town of Leipsic  (photo copy),n.d,7,391652
Cities & Towns,"DeKnight, Wm. F.","The Beach at Lewes, Delaware  by Wm. F. De Knight",1908,8,391653
Cities & Towns,"Jolls, Joseph C.",Historical Sketch Union Lodge No. 5 A.F. & A.M.( Middletown),n.d.,9,391654
Cities & Towns,,"Mayors or Presidents of Delaware Town Boards, 1935, 1970, 1985",1985,9,391654
Cities & Towns,,"Middletown Centennial Celebration program, 1861-1961, 2 copies",1961,9,391654
Cities & Towns,"Weslager, C. A.","The Old Hollingsworth Plantation in Mill Creek Hundred, New Castle County Del.",1961,9,391654
Cities & Towns,"Murray, Aubrey P.",Millsboro Honor Roll - World War II,1989,9,391654
Cities & Towns,,Milton Sesquicentennial Commemorating 150 Years of Progress,1957,9,391654
Cities & Towns,,"Milford, Delaware Bicentennial Showcase, 1776-1976",1976,9,391654
Cities & Towns,,Title Papers of the New Castle Common Charter and Act of,1851,11,391656
Cities & Towns,"Handy, Egbert G. & Vallandigham, Jas.L. Jr.",Newark Delaware Past and Present,1882,12,391657
Cities & Towns,,"Fiftieth Anniversary of the Minquas Fire Co. No.1, Newport, Delaware",1957,12,391657
Cities & Towns,,North Star Community The Formative Years,1978,12,391657
Cities & Towns,,"Origin of the name of Drawyer's, Address of Joshua Clayton",1934,12,391657
Cities & Towns,,Port Penn Yesterday,1977,12,391657
Cities & Towns,,Rehoboth Sportsman Club,1947,12,391657
Cities & Towns,"Hazzard, Robert B.",History of Seaford  (2 photocopies),n.d,13,391658
Cities & Towns,,Selbyville Volunteer Fire Co.  50th Anniversary and Dedication,1973,13,391658
Cities & Towns,,St. Georges Yesterday,1979,13,391658
Cities & Towns,,"Smyrna, Delaware - Bicentennial Duck Creek Cross  1768-1968",1968,13,391658
Cities & Towns,,Townsend Yesterday,1979,13,391658
Cities & Towns,"Friedel, Mary R.",My Beloved Viola,1992,13,391658
Cities & Towns,,Woodside  A Bicentennial Commemorative,1987,13,391658
Cities & Towns,,Welcome to Wyoming  - Dover's Country Neighbor,n.d.,13,391658
Cities & Towns,,These are the Facts…the City of Wilmington,1968,14,391659
US History,"Mears, John Neely","Tangier Island, Eastern Shore of Virginia's Unique Chesapeake Bay",1937,1,391666
Transportation,,Delaware State Air Code,1923,1,391661
Transportation,,Delaware Memorial Bridge,1953,1,391661
Transportation,,American Bridge Company  Delaware Memorial Bridge,c 1951,1,391661
Transportation,,Why We Strke!,1967,1,391661
Transportation,,The Chesapeake & Delaware Canal,1941,1,391661
Transportation,,Delaware Motorist,1936,1,391661
Transportation,,Coleman du Pont Boulevard,1912,1,391661
Transportation,,"The Ninth Annual Report of the Philadelphia, Wilmington, and Baltimore Rail-road Company",1847,2,391662
Transportation,"McVey, William J.","Morning News, Wilmington, Delaware  ""The Beginning""   by William J. McVey",1911,2,391662
Transportation,,Delaware State Highways  (3),1919,2,391662
Transportation,,Reports relating to Surveys for the Wilmington and Brandywine Railroad,1860,2,391662
Transportation,"Heite, Edward",Non-Economic Effects of RR Route- Selection on 2 Delaware Villages:  Middletown & Odessa,1972,2,391662
Transportation,,Concord Toll Road,1961,3,391663
Transportation,,Delaware's First Youth Conference on Highway Safety,1954,3,391663
Transportation,,The Chesapeake & Delaware Canal  U.S. Army Corps of Engineers  Philadelphia District,1974,2,391662
Transportation,"Gilpin, Joshua",Memoir on the Chesapeake & Delaware Canal,1821,2,391662
Transportation,,"The Blue Mountain Express  Vol. 19, no. 1",1989-90,2,391662
Transportation,,Eighty-eight Nautical Miles on the Delaware,1950,3,391663
Transportation,,Motor Travel  Vol. XIV  no. 7.  2 copies,1924,3,391663
Transportation,,"American Highways, 25th Edition  Vol.  XVIII, No. 4, October",1939,3,391663
Transportation,,Steamboat Bill  No. 101 Spring   (Journal of the Steamship Society of..,1967,3,391663
Transportation,"Meigs, John","Reprint of Speech by John Meigs, Chief Engineer Wilmington-Deepwater.",1936,3,391663
US History,,Guide to Historically Famous Lighthouses in the United States,1939,1,391666
Tancopanican Chronicle,,"Eleutherian Mills-Hagley Foundation, Inc.",1962-1970,1,391665
US History,,"Condensed Guide to Washington, DC and Vicinity",1882,1,391666
US History,,"Flags of Our Country, National, State, Historic",1962,1,391666
US History,,Story of The Rights of Man as Told in Seven Great Documents,1952,1,391666
US History,,Report of the Committee on the North-Eastern Boundary,1841,1,391666
US History,,"List of Passengers - U.S. Lines, S.S. ""Leviathan""",1934,1,391666
US History,,Constitution of the United States - An Exhibition on the 150th Anniversary of....,1937,1,391666
US History,,Changing Times - America the Beautiful Heritage or Honky-Tonk?,1962,1,391666
US History,,"Flag Bulletin, Vol. 7, No 1, 2, 3",1968,1,391666
US History,"Miers, Earl Schenck",Susquehanna River and Legend,1969,1,391666
US History,,"Country Churchyard, Stoke Poges Church",1948,1,391666
US History,"Reed, H. Clay",Court Records of the Delaware Valley,1947,1,391666
US History,"Hamilton, William A.",Charles Viner and Our Common Law,1928,1,391666
US History,"Wade, Herbert Treadwell",Brief History of The Colonial Wars in America from 1607-1775,1948,1,391666
US History,,Formation of the Union - An Exhibit,1952,1,391666
US History,,"Statement, Brief & Argument Hon. John Garibaldi Sargent Attorney General of US 1926",1926,1,391666
US History,"Ransom, Edward A., Jr.",Work and the US. Constitution,n.d.,1,391666
US History,"Thruston, Mynna","Historical Places At the Gateways of the Shenandoah Valley in Jefferson County, WV 1929",1929,1,391666
US History,,"Histroic Canso, Issued under the Auspices of The Town of Canso /Canso Board of Trade 1928",1928,1,391666
US History,,Pennsylvania History - Quarterly Journal of the Pennsylvania Historical Association,1960,1,391666
US History,"Wurts, John S.",Magna Carta,1939,1,391666
US History,,"National Society Magna Carta Dames, 1943,1948,1949,1952-1954",1943-1956,1,391666
US History - General,,Historical Map of the Old Northwest Territory,n.d.,2,391667
US History - General,,Glorious 50 a colorful presentation of the fascinating stories behind our 50 Flags,n.d.,2,391667
US History - General,,Greetings - New York to Admiral Dewey,1899,2,391667
US History - General,,Our Nation's Shrines,n.d.,2,391667
US History - General,"Wlson, James",On the Improvement and Settlement of Lands in The United States,1946,2,391667
US History - General,,Religious Contributions to Higher Education in Colonial America,1958,2,391667
US History - General,"Clapp, Verner W.","Constitution of The US, An account of its travel since 1787",1942,2,391667
US History - General,,Proceedings held at the Unveiling of the Painting depicting The Signers of the ..,1940,2,391667
US History - General,"McMurtrie, Douglas C.",Some Facts Concerning the Invention of Printing,1939,2,391667
US History - General,"Marshall, Edward",United States as a World Power an interview with Nicholas Murray Butler,1915,2,391667
US History - General,,Declaration of Independence as written by Thomas Jefferson,1955,2,391667
US History - General,"Peterson, Charles E.",Bricks Were Imported,1949,2,391667
US History - General,"Boynton, Major Edward C.",General Orders George Washington Issued at Newburgh 1782-1783,"1883,1909",2,391667
US History - General,"Weslager, C. A.",House Nicknames,1956,2,391667
US History - General,"Romney, Kenneth",Mace of the House of Representatives of the United States,1940,2,391667
US History - General,"Henin, B. L.",American Historical Oration,1929,2,391667
US History - General,,Address of Dr. John H. Powell,1946,2,391667
US History - General,,History of the Ordinance of 1787 and the Old Northwest Territory,1937,2,391667
US History - General,"Pivany, Eugene",Hungarian-American Historical Connections,1927,2,391667
US History - General,,Declaration of Independence - Constitution of the U.S. of America & Bill of Rights1952,1952,2,391667
US History - General,,Champions of Freedom,1959,2,391667
US History - General,"Hills, Ratcliffe M.",Oldest Stars and Stripes,1949,2,391667
US History - General,,Wealth Estimates for the New England Colonies about 1770,1972,2,391667
US History - General,,Formation of the Union an Exhibit,1952,2,391667
